symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,volume,open interest,unadjusted
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00250000,03/15/19,250,P,A,29.88,25.4,0,17,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00255000,03/15/19,255,C,A,10.93,10.35,3,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00255000,03/15/19,255,P,A,32.5,27.66,3,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00260000,03/15/19,260,C,A,9.03,8.45,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00260000,03/15/19,260,P,A,35.5,30.67,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00265000,03/15/19,265,C,A,7.38,6.82,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00265000,03/15/19,265,P,A,38.91,34,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00270000,03/15/19,270,C,A,5.92,5.42,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00270000,03/15/19,270,P,A,42.39,37.5,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00275000,03/15/19,275,C,A,4.68,4.21,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00275000,03/15/19,275,P,A,46,41.08,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00280000,03/15/19,280,C,A,3.65,3.23,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00280000,03/15/19,280,P,A,49.99,45,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00285000,03/15/19,285,C,A,2.81,2.42,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00285000,03/15/19,285,P,A,53.91,49.1,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00290000,03/15/19,290,C,A,2.13,1.79,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00290000,03/15/19,290,P,A,58.33,53.5,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00295000,03/15/19,295,C,A,1.6,1.29,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00295000,03/15/19,295,P,A,62.74,58,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00300000,03/15/19,300,C,A,1.2,0.92,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00300000,03/15/19,300,P,A,67.34,62.5,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00305000,03/15/19,305,C,A,0.9,0.67,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00305000,03/15/19,305,P,A,72,67.09,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315C00310000,03/15/19,310,C,A,0.68,0.57,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   190315P00310000,03/15/19,310,P,A,76.91,72,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00025000,12/20/19,25,C,A,213.99,209,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00025000,12/20/19,25,P,A,0.08,0,0,5,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00030000,12/20/19,30,C,A,208.75,204.19,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00030000,12/20/19,30,P,A,0.1,0,0,12,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00035000,12/20/19,35,C,A,203.99,199,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00035000,12/20/19,35,P,A,0.11,0,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00040000,12/20/19,40,C,A,198.99,194,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00040000,12/20/19,40,P,A,0.07,0.02,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00045000,12/20/19,45,C,A,193.82,189.26,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00045000,12/20/19,45,P,A,0.16,0.04,0,3,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00050000,12/20/19,50,C,A,188.84,184.28,0,61,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00050000,12/20/19,50,P,A,0.19,0.09,0,5469,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00060000,12/20/19,60,C,A,178.88,174.33,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00060000,12/20/19,60,P,A,0.22,0.13,5,428,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00070000,12/20/19,70,C,A,168.93,164.37,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00070000,12/20/19,70,P,A,0.4,0.23,0,308,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00075000,12/20/19,75,C,A,163.94,159.39,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00075000,12/20/19,75,P,A,0.4,0.31,4,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00080000,12/20/19,80,C,A,158.97,154.41,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00080000,12/20/19,80,P,A,0.5,0.41,0,516,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00085000,12/20/19,85,C,A,153.98,149.43,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00085000,12/20/19,85,P,A,0.61,0.52,6,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00090000,12/20/19,90,C,A,149,144.45,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00090000,12/20/19,90,P,A,0.83,0.7,0,76,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00095000,12/20/19,95,C,A,144,139.46,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00095000,12/20/19,95,P,A,0.98,0.8,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00100000,12/20/19,100,C,A,139,134.48,0,15,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00100000,12/20/19,100,P,A,1.09,1.07,13,599,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00105000,12/20/19,105,C,A,134,129.49,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00105000,12/20/19,105,P,A,1.34,1.17,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00110000,12/20/19,110,C,A,129,124.52,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00110000,12/20/19,110,P,A,1.58,1.5,0,226,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00115000,12/20/19,115,C,A,124,119.53,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00115000,12/20/19,115,P,A,1.85,1.59,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00120000,12/20/19,120,C,A,117.64,115.68,0,58,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00120000,12/20/19,120,P,A,2.15,1.96,10,930,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00125000,12/20/19,125,C,A,112.68,110.76,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00125000,12/20/19,125,P,A,2.45,2.16,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00130000,12/20/19,130,C,A,107.76,105.87,0,10,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00130000,12/20/19,130,P,A,2.75,2.51,1,848,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00135000,12/20/19,135,C,A,102.9,101.03,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00135000,12/20/19,135,P,A,3.18,2.88,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00140000,12/20/19,140,C,A,98.07,96.25,0,310,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00140000,12/20/19,140,P,A,3.57,3.29,10,579,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00145000,12/20/19,145,C,A,93.33,91.56,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00145000,12/20/19,145,P,A,4.08,3.76,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00150000,12/20/19,150,C,A,88.69,86.95,1,85,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00150000,12/20/19,150,P,A,4.6,4.28,1,905,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00155000,12/20/19,155,C,A,84.14,82.44,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00155000,12/20/19,155,P,A,5.16,4.82,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00160000,12/20/19,160,C,A,79.69,78.03,0,49,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00160000,12/20/19,160,P,A,5.7,5.47,0,445,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00165000,12/20/19,165,C,A,75.26,73.75,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00165000,12/20/19,165,P,A,6.4,6.15,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00170000,12/20/19,170,C,A,71.01,69.53,0,72,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00170000,12/20/19,170,P,A,7.1,6.89,34,8850,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00175000,12/20/19,175,C,A,66.89,65.42,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00175000,12/20/19,175,P,A,8.1,7.7,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00180000,12/20/19,180,C,A,62.81,61.4,13,773,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00180000,12/20/19,180,P,A,8.94,8.58,2,1676,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00185000,12/20/19,185,C,A,58.81,57.49,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00185000,12/20/19,185,P,A,9.87,9.53,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00190000,12/20/19,190,C,A,54.96,53.67,1,450,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00190000,12/20/19,190,P,A,10.96,10.8,3,1469,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00195000,12/20/19,195,C,A,51.25,49.97,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00195000,12/20/19,195,P,A,12.1,11.7,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00200000,12/20/19,200,C,A,47.61,46.38,0,179,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00200000,12/20/19,200,P,A,13.33,13.2,0,1671,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00205000,12/20/19,205,C,A,44.05,42.88,0,23,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00205000,12/20/19,205,P,A,14.66,14.25,4,244,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00210000,12/20/19,210,C,A,40.62,39.52,0,719,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00210000,12/20/19,210,P,A,16.1,15.68,0,794,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00215000,12/20/19,215,C,A,37.33,36.26,1,280,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00215000,12/20/19,215,P,A,17.65,17.23,0,508,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00220000,12/20/19,220,C,A,34.17,33.16,2,1454,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00220000,12/20/19,220,P,A,19.3,18.9,32,629,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00225000,12/20/19,225,C,A,31.14,30.15,0,1606,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00225000,12/20/19,225,P,A,21.17,20.75,0,351,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00230000,12/20/19,230,C,A,28.23,27.4,14,73956,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00230000,12/20/19,230,P,A,23.11,22.63,41,1894,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00235000,12/20/19,235,C,A,25.48,24.67,10,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00235000,12/20/19,235,P,A,25.19,24.75,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00240000,12/20/19,240,C,A,22.8,22.09,2,2270,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00240000,12/20/19,240,P,A,27.4,26.93,2,679,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00245000,12/20/19,245,C,A,20.17,19.66,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00245000,12/20/19,245,P,A,29.8,29.08,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00250000,12/20/19,250,C,A,17.84,17.39,0,725,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00250000,12/20/19,250,P,A,32.32,31.48,0,1228,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00255000,12/20/19,255,C,A,15.74,15.24,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00255000,12/20/19,255,P,A,35.09,34.19,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00260000,12/20/19,260,C,A,13.65,13.3,1,1808,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00260000,12/20/19,260,P,A,37.97,36.99,0,64,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00265000,12/20/19,265,C,A,11.96,11.47,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00265000,12/20/19,265,P,A,41.02,39.91,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00270000,12/20/19,270,C,A,10.36,9.88,0,610,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00270000,12/20/19,270,P,A,44.25,43.08,0,194,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00275000,12/20/19,275,C,A,8.85,8.38,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00275000,12/20/19,275,P,A,47.67,46.43,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00280000,12/20/19,280,C,A,7.51,7.07,0,208,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00280000,12/20/19,280,P,A,51.26,49.96,2,247,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00285000,12/20/19,285,C,A,6.31,5.89,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00285000,12/20/19,285,P,A,55.03,53.71,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00290000,12/20/19,290,C,A,5.26,4.86,0,358,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00290000,12/20/19,290,P,A,58.98,57.54,0,41,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00295000,12/20/19,295,C,A,4.36,3.97,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00295000,12/20/19,295,P,A,63.09,61.69,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00300000,12/20/19,300,C,A,3.58,3.22,44,638,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00300000,12/20/19,300,P,A,67.36,65.87,0,34,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00305000,12/20/19,305,C,A,2.92,2.56,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00305000,12/20/19,305,P,A,71.79,70.15,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00310000,12/20/19,310,C,A,2.36,2,0,338,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00310000,12/20/19,310,P,A,76.33,74.63,0,2,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00315000,12/20/19,315,C,A,1.92,1.58,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00315000,12/20/19,315,P,A,80.97,79.22,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00320000,12/20/19,320,C,A,1.56,1.25,0,599,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00320000,12/20/19,320,P,A,85.71,83.87,0,3,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00325000,12/20/19,325,C,A,1.27,0.98,1,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00325000,12/20/19,325,P,A,90.51,88.62,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00330000,12/20/19,330,C,A,1.03,0.76,0,599,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00330000,12/20/19,330,P,A,95.35,93.43,0,40,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00335000,12/20/19,335,C,A,0.85,0.6,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00335000,12/20/19,335,P,A,100.24,98.29,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00340000,12/20/19,340,C,A,0.7,0.44,0,752,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00340000,12/20/19,340,P,A,105.15,103.17,0,0,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220C00350000,12/20/19,350,C,A,0.4,0.32,20,10091,236.29
SPY,NYSEArca,03/30/17,236.29,SPY   191220P00350000,12/20/19,350,P,A,116.28,111.71,0,14,236.29
XEG,TSX,03/30/17,12.69,XEG   170331C00010500,03/31/17,10.5,C,A,2.22,2.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00010500,03/31/17,10.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00011000,03/31/17,11,C,A,1.72,1.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00011000,03/31/17,11,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00011500,03/31/17,11.5,C,A,1.22,1.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00011500,03/31/17,11.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00012000,03/31/17,12,C,A,0.72,0.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00012000,03/31/17,12,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00012500,03/31/17,12.5,C,A,0.23,0.18,0,16,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00012500,03/31/17,12.5,P,A,0.03,0,0,51,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00013000,03/31/17,13,C,A,0.05,0,0,72,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00013000,03/31/17,13,P,A,0.33,0.28,0,45,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00013500,03/31/17,13.5,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00013500,03/31/17,13.5,P,A,0.84,0.78,0,10,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00014000,03/31/17,14,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00014000,03/31/17,14,P,A,1.33,1.28,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00014500,03/31/17,14.5,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00014500,03/31/17,14.5,P,A,1.83,1.78,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331C00015000,03/31/17,15,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170331P00015000,03/31/17,15,P,A,2.34,2.28,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00010500,04/07/17,10.5,C,A,2.22,2.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00010500,04/07/17,10.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00011000,04/07/17,11,C,A,1.72,1.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00011000,04/07/17,11,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00011500,04/07/17,11.5,C,A,1.22,1.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00011500,04/07/17,11.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00012000,04/07/17,12,C,A,0.73,0.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00012000,04/07/17,12,P,A,0.05,0,0,32,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00012500,04/07/17,12.5,C,A,0.28,0.25,0,32,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00012500,04/07/17,12.5,P,A,0.09,0.05,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00013000,04/07/17,13,C,A,0.07,0.01,0,10,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00013000,04/07/17,13,P,A,0.38,0.32,0,30,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00013500,04/07/17,13.5,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00013500,04/07/17,13.5,P,A,0.84,0.79,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00014000,04/07/17,14,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00014000,04/07/17,14,P,A,1.34,1.28,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00014500,04/07/17,14.5,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00014500,04/07/17,14.5,P,A,1.84,1.78,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407C00015000,04/07/17,15,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170407P00015000,04/07/17,15,P,A,2.34,2.28,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00010500,04/13/17,10.5,C,A,2.22,2.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00010500,04/13/17,10.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00011000,04/13/17,11,C,A,1.72,1.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00011000,04/13/17,11,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00011500,04/13/17,11.5,C,A,1.22,1.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00011500,04/13/17,11.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00012000,04/13/17,12,C,A,0.74,0.69,0,10,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00012000,04/13/17,12,P,A,0.07,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00012500,04/13/17,12.5,C,A,0.32,0.27,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00012500,04/13/17,12.5,P,A,0.13,0.09,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00013000,04/13/17,13,C,A,0.08,0.04,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00013000,04/13/17,13,P,A,0.4,0.36,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00013500,04/13/17,13.5,C,A,0.06,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00013500,04/13/17,13.5,P,A,0.85,0.79,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00014000,04/13/17,14,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00014000,04/13/17,14,P,A,1.34,1.29,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00014500,04/13/17,14.5,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00014500,04/13/17,14.5,P,A,1.84,1.78,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413C00015000,04/13/17,15,C,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170413P00015000,04/13/17,15,P,A,2.34,2.28,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00010000,04/21/17,10,C,A,2.72,2.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00010000,04/21/17,10,P,A,0.03,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00011000,04/21/17,11,C,A,1.72,1.67,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00011000,04/21/17,11,P,A,0.04,0,0,77,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00011250,04/21/17,11.25,C,A,1.47,1.42,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00011250,04/21/17,11.25,P,A,0.04,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00011500,04/21/17,11.5,C,A,1.23,1.17,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00011500,04/21/17,11.5,P,A,0.05,0,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00011750,04/21/17,11.75,C,A,0.99,0.94,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00011750,04/21/17,11.75,P,A,0.06,0.01,0,0,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00012000,04/21/17,12,C,A,0.76,0.72,0,20,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00012000,04/21/17,12,P,A,0.07,0.03,0,100369,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00012250,04/21/17,12.25,C,A,0.55,0.5,0,30,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00012250,04/21/17,12.25,P,A,0.11,0.07,0,201,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00012500,04/21/17,12.5,C,A,0.36,0.32,120,156,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00012500,04/21/17,12.5,P,A,0.17,0.14,0,144,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00012750,04/21/17,12.75,C,A,0.21,0.18,0,84,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00012750,04/21/17,12.75,P,A,0.28,0.24,0,10,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00013000,04/21/17,13,C,A,0.12,0.08,0,756,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00013000,04/21/17,13,P,A,0.43,0.39,0,57,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00013250,04/21/17,13.25,C,A,0.07,0.03,0,324,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00013250,04/21/17,13.25,P,A,0.64,0.59,0,20,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00013500,04/21/17,13.5,C,A,0.06,0.01,0,11000,12.69
XEG,TSX,03/30/17,12.69,XEG   170421P00013500,04/21/17,13.5,P,A,0.85,0.8,0,10,12.69
XEG,TSX,03/30/17,12.69,XEG   170421C00013750,04/21/17,13.75,C,A,0.04,0,0,20,12.69
